Electricity Load [J],Heating Load [J],Cooling Load [J],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.041967745,0,0.046604102,0.000327529,3.583333333,3.583333333
0.040453417,0,0.047070838,0,3.416666667,3.416666667
0.037308883,0,0.048033573,0,3,3
0.020048301,0,0.044730599,0,3,3
0.009038147,0,0.033803874,0,2.416666667,2.416666667
0.008260601,0.007142292,0.013246127,0,2.583333333,2.583333333
0.005536545,0,0.000504775,0,1.833333333,1.833333333
0.006920789,0,0.001624964,0,1.583333333,1.583333333
0.005355677,0,0.001354396,0,2.583333333,2.583333333
0.010051014,0.000176234,0.01384109,0,1.833333333,1.833333333
0.021006799,0,0.018937318,0,1,1
0.024429383,0,0.020222934,0,1.583333333,1.583333333
0.027752921,0,0.033932894,1.24E-05,1.416666667,1.416666667
0.033075671,0,0.036409576,7.50E-05,1,1
0.037611337,0,0.030082474,0.00015276,2.166666667,2.166666667
0.046506096,0,0.034224503,0.000279598,2.416666667,2.416666667
0.051222896,0,0.041472265,0.000134338,2,2
0.048078362,0,0.046246361,0.000562457,1.416666667,1.416666667
0.044933829,0,0.045325353,0.000600117,1.583333333,1.583333333
0.041789296,0,0.041650059,0.000717174,2,2
0.041789296,0,0.038711486,0.000604845,2.583333333,2.583333333
0.045989383,0,0.039485869,0.000850859,2.416666667,2.416666667
0.045989383,0,0.040577869,0.000677883,2,2
0.04284485,0,0.042185421,6.70E-05,2,2
0.04017851,0,0.044206647,0,1.416666667,1.416666667
0.038120779,0,0.045469822,0,1.583333333,1.583333333
0.034976246,0,0.042165086,0,2,2
0.020048301,0,0.031666357,0,2,2
0.00905961,0,0.026440954,0,0.833333333,0.833333333
0.008260601,0.004931917,0.013047099,0,0,0
0.005536545,3.00E-05,0,0,0.583333333,0.583333333
0.006920789,0,0.001318963,0,0.416666667,0.416666667
0.005355677,2.94E-05,0.000660717,0,0,0
0.010051014,0.000342186,0.015342878,0,0,0
0.022209162,0,0.019412664,0,0,0
0.025559822,0,0.021731561,0,0,0
0.028704355,0,0.032684807,0,0,0
0.034411109,0,0.035189372,0,0,0
0.038258466,0,0.037241896,0,0,0
0.047539522,0,0.033696995,0,0.583333333,0.583333333
0.052256322,0,0.038752973,0.000119339,1.583333333,1.583333333
0.049111789,0,0.043057588,0.000537024,2.583333333,2.583333333
0.045967255,0,0.042544325,0.000223679,1.833333333,1.833333333
0.042822722,0,0.037227788,0.000738042,1,1
0.042822722,0,0.040984992,8.20E-05,3.916666667,3.916666667
0.048713269,0,0.042580469,0,4.25,4.25
0.048387228,0,0.049345885,0,3,3
0.045699152,0,0.055278714,0,4.75,4.75
0.04359795,0,0.05306873,0,3.083333333,3.083333333
0.040453417,0,0.051974405,0,0.416666667,0.416666667
0.037308883,0,0.044673167,0,0.583333333,0.583333333
0.020048301,0,0.034652767,0,1.583333333,1.583333333
0.009038147,0,0.025792265,0,0.833333333,0.833333333
0.007871828,0.003063404,0.012730046,0,1.166666667,1.166666667
0.005536545,3.05E-05,0,0,2.583333333,2.583333333
0.006920789,0,0.001833646,0,3,3
0.005355677,1.64E-06,0.000886709,0,2.416666667,2.416666667
0.010051014,0.000515541,0.015967438,0,0.833333333,0.833333333
0.022209162,0,0.019862983,0,0,0
0.025559822,0,0.021964559,6.52E-07,0,0
0.028588429,0,0.032173418,2.93E-06,1.166666667,1.166666667
0.033672083,0,0.034962631,4.34E-05,2.583333333,2.583333333
0.03812805,0,0.03793211,0.000279109,3,3
0.047539522,0,0.035259389,0.000478333,3.583333333,3.583333333
0.052256322,0,0.043440089,0.00045127,4,4
0.049111789,0,0.042577241,0.000523004,3.416666667,3.416666667
0.045967255,0,0.039616429,0.000757768,3.583333333,3.583333333
0.042822722,0,0.039811644,0.001113176,4,4
0.042822722,0,0.038876077,0.000966448,4,4
0.047539522,0,0.039503698,0.001285826,4,4
0.047539522,0,0.043725168,0.001320552,4,4
0.044460197,0,0.047990707,0.000975415,4,4
0.043011076,0,0.046314573,0.000105807,3.416666667,3.416666667
0.040453417,0,0.044059952,0,3,3
0.037308883,0,0.039207558,0,3,3
0.020048301,0,0.035364188,0,3,3
0.009038147,0,0.030320141,0,3,3
0.007871828,0.010907339,0.012620622,0,3,3
0.005536545,0,0.001077347,0,3,3
0.006920789,1.67E-05,0.002013226,0,3,3
0.005355677,0,0.001260536,0,1.25,1.25
0.010051014,0.000204419,0.015397338,0,1.75,1.75
0.022209162,0,0.02127177,0,2.416666667,2.416666667
0.025559822,0,0.023377617,0,0.833333333,0.833333333
0.028704355,0,0.034213287,0,0.583333333,0.583333333
0.034454581,0,0.036407855,0,1,1
0.038171522,0,0.038367351,0,2.166666667,2.166666667
0.047539522,0,0.035005989,0,2.416666667,2.416666667
0.052256322,0,0.041516374,0,2,2
0.049111789,0,0.043280677,0,0.833333333,0.833333333
0.045967255,0,0.041931706,0,1.75,1.75
0.042822722,0,0.042407335,0,2.416666667,2.416666667
0.042822722,0,0.039542501,0,2.583333333,2.583333333
0.047539522,0,0.040339942,0,4.166666667,4.166666667
0.048256812,0,0.046805711,0,2.666666667,2.666666667
0.046155609,0,0.053388712,0,0.416666667,0.416666667
0.04359795,0,0.053812308,0,1.75,1.75
0.040453417,0,0.05333311,0,3.583333333,3.583333333
0.037308883,0,0.043000452,0,1.666666667,1.666666667
0.020048301,0,0.033773819,0,0.583333333,0.583333333
0.009038147,0,0.025255346,0,0.416666667,0.416666667
0.007871828,0.003353657,0.012575327,0,0,0
0.005536545,0,0,0,0,0
0.006920789,2.87E-05,0.001031523,0,0,0
0.005355677,4.01E-05,0.000975512,0,0,0
0.010051014,0.000164843,0.013490461,0,0.583333333,0.583333333
0.022209162,0,0.018566207,0,0.416666667,0.416666667
0.025559822,0,0.020982685,0,0,0
0.028617411,0,0.031509003,6.85E-06,0,0
0.033845971,0,0.034171071,4.84E-05,0.583333333,0.583333333
0.03812805,0,0.036713841,0.000138739,1.583333333,1.583333333
0.047539522,0,0.034419157,0.000261176,2.583333333,2.583333333
0.052256322,0,0.045578914,2.80E-05,3,3
0.049111789,0,0.04903438,0.000146076,3,3
0.045967255,0,0.045693879,0.000833415,3,3
0.042822722,0,0.041405704,0.001111872,3.583333333,3.583333333
0.042822722,0,0.041344122,0.001394242,4,4
0.047539522,0,0.045283472,0.001151652,4,4
0.047539522,0,0.048342925,0.000927973,4,4
0.044655821,0,0.051337661,0.000925364,4.583333333,4.583333333
0.043141493,0,0.05282285,9.64E-05,4.416666667,4.416666667
0.040453417,0,0.049919026,0,3.416666667,3.416666667
0.037308883,0,0.043793134,0,3.583333333,3.583333333
0.020048301,0,0.038281736,0,5.166666667,5.166666667
0.009038147,0,0.028186861,0,5.416666667,5.416666667
0.007871828,0.007380826,0.013048993,0,4.416666667,4.416666667
0.005536545,0,0,0,3.416666667,3.416666667
0.006920789,2.35E-06,0.0016208,0,1.833333333,1.833333333
0.005355677,2.67E-05,0.001062716,0,1,1
0.010051014,0.000434773,0.015146489,0,0.416666667,0.416666667
0.022209162,0,0.021380071,0,0,0
0.025559822,0,0.022904369,0,0.583333333,0.583333333
0.028588429,0,0.033018089,0,0.416666667,0.416666667
0.033672083,0,0.035483961,4.08E-05,2.333333333,2.333333333
0.03812805,0,0.038220254,0.000286446,4,4
0.047539522,0,0.035682126,0.000651635,4,4
0.052256322,0,0.047660074,0.000992207,4,4
0.049111789,0,0.050028607,0.001127523,4,4
0.045967255,0,0.047498957,0.001219309,4,4
0.042822722,0,0.046336405,0.001276044,4,4
0.042822722,0,0.043374635,0.001452281,3.416666667,3.416666667
0.047539522,0,0.044474441,0.001429456,3.583333333,3.583333333
0.047539522,0,0.048126611,0.001327725,4,4
0.044525405,0,0.05071339,0.000965633,4,4
0.043011076,0,0.046541209,9.47E-05,3.416666667,3.416666667
0.040453417,0,0.04401277,0,3,3
0.037308883,0,0.043542345,0,3.583333333,3.583333333
0.020048301,0,0.039195352,0,4.583333333,4.583333333
0.009038147,0,0.028634385,0,3.833333333,3.833333333
0.007871828,0.007236041,0.013111639,0,3.583333333,3.583333333
0.005536545,0,0,0,3.416666667,3.416666667
0.006920789,2.91E-06,0.001723297,0,3,3
0.005355677,2.40E-05,0.00112037,0,2.416666667,2.416666667
0.010051014,0.000282189,0.01413865,0,2,2
0.021092652,0,0.01854927,0,0.833333333,0.833333333
0.024429383,0,0.020272483,0,0,0
0.027839865,0,0.034338516,0,0.583333333,0.583333333
0.033585139,0,0.037415423,6.46E-05,2.166666667,2.166666667
0.03812805,0,0.038323357,0.000407578,3,3
0.047022809,0,0.035877298,0.000717174,3.583333333,3.583333333
0.051739609,0,0.046825684,0.000948841,3.416666667,3.416666667
0.048595075,0,0.046513058,0.001068995,3.583333333,3.583333333
0.045450542,0,0.044812131,0.001137957,3.416666667,3.416666667
0.042306009,0,0.045053035,0.001294956,3,3
0.042306009,0,0.045271084,0.001456846,3,3
0.047022809,0,0.044198527,0.001429619,2.416666667,2.416666667
0.047539522,0,0.044571507,0.001327073,2.583333333,2.583333333
0.044525405,0,0.046726594,0.000962698,4.166666667,4.166666667
0.043011076,0,0.048560832,9.44E-05,5,5
0.040453417,0,0.04801094,0,3.833333333,3.833333333
0.037308883,0,0.048261678,0,3,3
0.020048301,0,0.045040447,0,3.583333333,3.583333333
0.009038147,0,0.033321314,0,3.416666667,3.416666667
0.008260601,0.006927364,0.013138024,0,3,3
0.005536545,0,0,0,3,3
0.006920789,2.63E-06,0.001652403,0,1.833333333,1.833333333
0.005355677,2.48E-05,0.001098396,0,0.416666667,0.416666667
0.010051014,0.000236298,0.013997937,0,0.583333333,0.583333333
0.021006799,0,0.018580766,0,1.583333333,1.583333333
0.024429383,0,0.020473188,0,2,2
0.027839865,0,0.034906229,0,1.416666667,1.416666667
0.033003217,0,0.037470112,6.33E-05,1.583333333,1.583333333
0.037611337,0,0.03119274,0.0003991,3.166666667,3.166666667
0.046506096,0,0.035516775,0.000703805,4,4
0.051222896,0,0.042526864,0.000954221,4,4
0.048078362,0,0.047822712,0.001149695,3.416666667,3.416666667
0.044933829,0,0.046741587,0.001318269,3,3
0.041789296,0,0.044431498,0.001463204,3.583333333,3.583333333
0.041789296,0,0.04215545,0.001473801,4,4
0.045989383,0,0.043598916,0.001429619,3.416666667,3.416666667
0.045989383,0,0.044250719,0.001326421,3,3
0.042931794,0,0.048854908,0.000959764,3.583333333,3.583333333
0.04100448,0,0.049440092,9.41E-05,3.416666667,3.416666667
0.038120779,0,0.046585192,0,2.416666667,2.416666667
0.034976246,0,0.042051092,0,2,2
0.020048301,0,0.031899892,0,2.583333333,2.583333333
0.00905961,0,0.026995883,0,1.833333333,1.833333333
0.008260601,0.009489419,0.01308972,0,0.416666667,0.416666667
0.005536545,2.86E-05,0,0,0,0
0.006920789,0,0.001302218,0,1.166666667,1.166666667
0.005355677,0,0.000594549,0,2,2
0.010051014,0.000407886,0.016348636,0,2.583333333,2.583333333
0.022209162,0,0.020092163,0,3,3
0.025559822,0,0.022277558,3.26E-07,1.833333333,1.833333333
0.028472504,0,0.032993327,1.84E-05,2.166666667,2.166666667
0.033585139,0,0.035663093,0.000132218,3,3
0.03812805,0,0.038799045,0.000345137,3,3
0.047539522,0,0.036260678,0.000547132,3.583333333,3.583333333
0.052256322,0,0.047421764,0.000827872,4.583333333,4.583333333
0.049111789,0,0.050335127,0.001110894,3.833333333,3.833333333
0.045967255,0,0.048426923,0.001240993,3.583333333,3.583333333
0.042822722,0,0.044822286,0.001197626,4,4
0.042822722,0,0.040738303,0.001315661,4,4
0.047539522,0,0.039810517,0.00111285,4,4
0.047539522,0,0.043234436,0.000298836,4,4
0.044394989,0,0.046628798,0.000843686,4,4
0.043011076,0,0.046405019,9.37E-05,3.416666667,3.416666667
0.040453417,0,0.047468636,0,3.583333333,3.583333333
0.037308883,0,0.044790267,0,3.416666667,3.416666667
0.020048301,0,0.039741105,0,3,3
0.009038147,0,0.029654823,0,2.416666667,2.416666667
0.007871828,0.010218549,0.013306423,0,2.583333333,2.583333333
0.005536545,0,0,0,3,3
0.006920789,1.62E-06,0.001539594,0,3.583333333,3.583333333
0.005355677,0,0.001065674,0,3.416666667,3.416666667
0.010051014,0.00013122,0.018016844,0,3,3
0.022209162,0,0.022203226,0,1.833333333,1.833333333
0.025559822,0,0.023882259,0,0.416666667,0.416666667
0.028617411,0,0.034294145,0,0,0
0.033889443,0,0.036579192,1.83E-05,0.583333333,0.583333333
0.03812805,0,0.038759457,0.00016727,0.416666667,0.416666667
0.047539522,0,0.036234881,0.000507516,0,0
0.052256322,0,0.040930431,0.000646092,0.583333333,0.583333333
0.049111789,0,0.043358468,0.000631908,1.583333333,1.583333333
0.045967255,0,0.041796384,0.001162085,2.583333333,2.583333333
0.042822722,0,0.041608836,0.001387884,3,3
0.042822722,0,0.040556935,0.00111448,3,3
0.047539522,0,0.042340974,0.000459585,3,3
0.047539522,0,0.043257644,0.000754834,2.416666667,2.416666667
0.044916654,0,0.042096591,8.15E-05,2.583333333,2.583333333
0.043402325,0,0.045778078,0,2.416666667,2.416666667
0.040453417,0,0.048260999,0,2,2
0.037308883,0,0.04473152,0,3.166666667,3.166666667
0.020048301,0,0.039011487,0,3.416666667,3.416666667
0.009038147,0,0.029363869,0,3,3
0.007871828,0.009408893,0.013185943,0,3,3
0.005536545,2.86E-06,0,0,3,3
0.006920789,0,0.001943411,0,3,3
0.005355677,0,0.001766511,0,1.833333333,1.833333333
0.010051014,0.000379962,0.017232001,0,1,1
0.022209162,0,0.020804713,0,1,1
0.025559822,0,0.022883445,0,1,1
0.028559448,0,0.033614695,4.56E-06,1.583333333,1.583333333
0.033541666,0,0.036524471,9.98E-05,2,2
0.03812805,0,0.039719039,0.000489582,2,2
0.047539522,0,0.036976653,0.000802765,2,2
0.052256322,0,0.041495632,0.001022042,2.583333333,2.583333333
0.049111789,0,0.042610093,0.000853305,2.416666667,2.416666667
0.045967255,0,0.043510169,0.000184877,2,2
0.042822722,0,0.043569879,0.000476703,1.416666667,1.416666667
0.042822722,0,0.041026568,0.000174606,1.583333333,1.583333333
0.047539522,0,0.043092271,2.53E-05,3.166666667,3.166666667
0.047669938,0,0.046745063,0.00023721,2.25,2.25
0.044394989,0,0.046075005,0.000842055,0.416666667,0.416666667
0.043011076,0,0.044278224,9.29E-05,2.333333333,2.333333333
0.040453417,0,0.048552844,0,2.25,2.25
0.037308883,0,0.045657932,0,0.416666667,0.416666667
0.020048301,0,0.038429093,0,0,0
0.009038147,0,0.028263493,0,0,0
0.007871828,0.007574565,0.013074127,0,0,0
0.005536545,0,0,0,0,0
0.006920789,1.46E-06,0.001538755,0,1.166666667,1.166666667
0.005355677,0,0.001011087,0,2,2
0.010051014,0.000242692,0.016659848,0,0.833333333,0.833333333
0.022209162,0,0.020461698,0,0.583333333,0.583333333
0.025559822,0,0.022703209,2.61E-06,0.416666667,0.416666667
0.028501485,0,0.033751072,1.17E-05,1.166666667,1.166666667
0.033541666,0,0.036691772,5.90E-05,1.416666667,1.416666667
0.03812805,0,0.039916058,0.00034318,2.166666667,2.166666667
0.047539522,0,0.037148476,0.00040448,2.416666667,2.416666667
0.052256322,0,0.045147955,4.17E-05,4.333333333,4.333333333
0.049111789,0,0.048808452,0,4.25,4.25
0.045967255,0,0.048661617,0,4.166666667,4.166666667
0.042822722,0,0.047040395,0,5,5
0.042822722,0,0.041923018,0,6.166666667,6.166666667
0.047539522,0,0.043929005,0,5.833333333,5.833333333
0.047539522,0,0.05032672,0,5.583333333,5.583333333
0.044981862,0,0.054068349,0,4.25,4.25
0.043206701,0,0.054178111,0,3.583333333,3.583333333
0.040453417,0,0.053187183,0,4,4
0.037308883,0,0.045277291,0,4,4
0.020048301,0,0.034960613,0,4,4
0.009038147,0,0.02629757,0,3.416666667,3.416666667
0.007871828,0.005264804,0.012882405,0,3,3
0.005536545,0,0,0,3.583333333,3.583333333
0.006920789,1.93E-05,0.001355866,0,3.416666667,3.416666667
0.005355677,2.80E-05,0.000943152,0,3.583333333,3.583333333
0.010051014,0.000231492,0.014912818,0,6.333333333,6.333333333
0.022209162,0,0.02154259,0,5.666666667,5.666666667
0.025559822,0,0.022696604,0,3.416666667,3.416666667
0.028704355,0,0.032554761,0,2.416666667,2.416666667
0.034715413,0,0.03471651,0,2.583333333,2.583333333
0.039040964,0,0.036368816,0,3.583333333,3.583333333
0.048126395,0,0.032907048,0,4,4
0.052256322,0,0.045034052,0,3.416666667,3.416666667
0.049111789,0,0.048965923,0,3.583333333,3.583333333
0.045967255,0,0.046813674,0,3.416666667,3.416666667
0.042822722,0,0.043668176,0,3.583333333,3.583333333
0.042822722,0,0.036150322,0,2.25,2.25
0.047539522,0,0.038031998,0,0.416666667,0.416666667
0.047539522,0,0.046046561,0,0.583333333,0.583333333
0.044655821,0,0.04851469,0,1,1
0.043271909,0,0.047881005,0,1.583333333,1.583333333
0.040453417,0,0.047939568,0,2,2
0.037308883,0,0.04477921,0,0.833333333,0.833333333
0.020048301,0,0.034734182,0,0,0
0.009038147,0,0.025798941,0,0,0
0.007871828,0.00317308,0.012664318,0,0,0
0.005536545,2.92E-05,0,0,0,0
0.006920789,0,0.001791068,0,0,0
0.005355677,0,0.000897102,0,0,0
0.010051014,0.000271158,0.014297113,0,0,0
0.021092652,0,0.017209016,0,1.75,1.75
0.024429383,0,0.01974432,0,3,3
0.027926809,0,0.033960816,0,3,3
0.034628469,0,0.03624069,0,3.583333333,3.583333333
0.038432355,0,0.035737986,0,4,4
0.047022809,0,0.032963199,0,2.833333333,2.833333333
0.051739609,0,0.044189582,0,2.583333333,2.583333333
0.048595075,0,0.046787971,0,2.416666667,2.416666667
0.045450542,0,0.045532208,0,0.833333333,0.833333333
0.042306009,0,0.041576092,0,0.583333333,0.583333333
0.042306009,0,0.039762088,0,1,1
0.047022809,0,0.040506225,0,1.583333333,1.583333333
0.04760473,0,0.040647654,0,2,2
0.046025193,0,0.045802532,0,1.416666667,1.416666667
0.043271909,0,0.047916801,0,1,1
0.040453417,0,0.046067865,0,0.416666667,0.416666667
0.037308883,0,0.045987739,0,0.583333333,0.583333333
0.020048301,0,0.041568017,0,1,1
0.009038147,0,0.030845587,0,1,1
0.008260601,0.003423447,0.012833583,0,0.416666667,0.416666667
0.005536545,0,0,0,0,0
0.006920789,1.99E-05,0.001580102,0,0,0
0.005355677,4.00E-05,0.001262842,0,0.583333333,0.583333333
0.010051014,0.000370948,0.012603061,0,1,1
0.021006799,0,0.018218059,0,1,1
0.024429383,0,0.019627978,0,0.416666667,0.416666667
0.027905073,0,0.033496383,0,0,0
0.033546619,0,0.035921226,0,1.166666667,1.166666667
0.037647564,0,0.029162625,0,2,2
0.046506096,0,0.032989618,0,2,2
0.051222896,0,0.040162991,0,2.583333333,2.583333333
0.048078362,0,0.046452896,0,2.416666667,2.416666667
0.044933829,0,0.046644886,0.000230526,2,2
0.041789296,0,0.043903199,0.001145945,2.583333333,2.583333333
0.041789296,0,0.040980659,0.00068147,3,3
0.045989383,0,0.043373026,0.000540448,2.416666667,2.416666667
0.045989383,0,0.045724154,0.000837328,2.583333333,2.583333333
0.04284485,0,0.047717228,0.000888682,2.416666667,2.416666667
0.040917536,0,0.047973375,9.11E-05,2,2
0.038120779,0,0.048292469,0,1.416666667,1.416666667
0.034976246,0,0.041706334,0,0.416666667,0.416666667
0.020048301,0,0.030536884,0,0,0
0.00905961,0,0.025949177,0,0,0
0.008260601,0.004799067,0.013011614,0,0,0
0.005536545,2.92E-05,0,0,0,0
0.006920789,0,0.002017338,0,0.583333333,0.583333333
0.005355677,4.40E-05,0.000755442,0,1,1
0.010051014,0.000390264,0.013366151,0,0.416666667,0.416666667
0.022209162,0,0.019727288,0,0,0
0.025559822,0,0.021851301,0,0,0
0.028646392,0,0.03259407,0,0,0
0.033845971,0,0.035153805,3.98E-05,0,0
0.03812805,0,0.038081255,0.000247155,0.583333333,0.583333333
0.047539522,0,0.035612292,0.000409371,0.416666667,0.416666667
0.052256322,0,0.045355004,0.00062392,0,0
0.049111789,0,0.047196582,0.00127099,1.166666667,1.166666667
0.045967255,0,0.045126206,0.001465649,2,2
0.042822722,0,0.044154299,0.001259089,2.583333333,2.583333333
0.042822722,0,0.044184918,0.000952428,1.25,1.25
0.047539522,0,0.046009775,0.001314193,0,0
0.047539522,0,0.047380528,0.001305716,1.166666667,1.166666667
0.044394989,0,0.049579314,0.000928136,0.833333333,0.833333333
0.043076284,0,0.050220322,9.06E-05,0,0
0.040453417,0,0.046657161,0,0,0
0.037308883,0,0.040443032,0,0,0
0.020048301,0,0.036785817,0,0.583333333,0.583333333
0.009038147,0,0.029477407,0,0.416666667,0.416666667
0.007871828,0.008419768,0.012934797,0,0,0
0.005536545,4.12E-06,0,0,0,0
0.006920789,0,0.001945222,0,0,0
0.005355677,0,0.001176885,0,0,0
0.010051014,0.000269014,0.018065827,0,0,0
0.022209162,0,0.021993549,0,0,0
0.025559822,0,0.02360153,0,0,0
0.028675374,0,0.033983281,0,0,0
0.03401986,0,0.035746174,0,0,0
0.03812805,0,0.035741438,6.13E-05,0,0
0.047539522,0,0.03308265,0.000384101,0,0
0.052256322,0,0.04110147,0.000676253,1.75,1.75
0.049111789,0,0.047982872,0.000767224,3.583333333,3.583333333
0.045967255,0,0.044418799,0.000241286,4.583333333,4.583333333
0.042822722,0,0.038584492,0.000976067,4.416666667,4.416666667
0.042822722,0,0.037228383,0.001431413,4,4
0.047539522,0,0.039573533,0.001201865,3.416666667,3.416666667
0.04760473,0,0.041170232,0.000119828,4.75,4.75
0.04648165,0,0.045538261,0,2.5,2.5
0.04359795,0,0.04822559,0,0,0
0.040453417,0,0.045962854,0,0,0
0.037308883,0,0.04101761,0,0,0
0.020048301,0,0.03679734,0,1.166666667,1.166666667
0.009038147,0,0.028214243,0,2,2
0.007871828,0.006575242,0.012994127,0,2,2
