Electricity Load [J],Heating Load [J],Cooling Load [J],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly),,,,,,,,,
-7.71446E-21,0,-7.10543E-20,0,4,4,,,,0.00 ,-7.71446E-21,,0,0.000 ,-7.10543E-20
7.71446E-21,0,7.10543E-20,0,4,4,,,,0.00 ,7.71446E-21,,0,0.000 ,7.10543E-20
3.85723E-21,0,3.55271E-20,0,3.416666667,3.416666667,,,,0.00 ,3.85723E-21,,0,0.000 ,3.55271E-20
0,0,0,0,3,3,,,,0.00 ,0,,0,0.000 ,0
0,0,0,0,1.833333333,1.833333333,,,,0.00 ,0,,0,0.000 ,0
3.85723E-21,0,3.55271E-20,0,0.416666667,0.416666667,,,,0.00 ,3.85723E-21,,0,0.000 ,3.55271E-20
-1.92862E-21,0,-1.77636E-20,0,1.166666667,1.166666667,,,,0.00 ,-1.92862E-21,,0,0.000 ,-1.77636E-20
-7.71446E-21,0,-7.10543E-20,0,2,2,,,,0.00 ,-7.71446E-21,,0,0.000 ,-7.10543E-20
0,0,0,0,3.166666667,3.166666667,,,,0.00 ,0,,0,0.000 ,0
0.000369339,0,0.003401805,0,2.833333333,2.833333333,,,,44.32 ,0.000369339,,0,136.072 ,0.003401805
0.001014427,0,0.00934341,0,0.833333333,0.833333333,,,,121.73 ,0.001014427,,0,373.736 ,0.00934341
0.001255904,0,0.01156754,0,1.166666667,1.166666667,,,,150.71 ,0.001255904,,0,462.702 ,0.01156754
0.001807347,0,0.016646615,0,2.583333333,2.583333333,,,,216.88 ,0.001807347,,0,665.865 ,0.016646615
0.002533645,0,0.023336205,0,3,3,,,,304.04 ,0.002533645,,0,933.448 ,0.023336205
0.002045558,0,0.01884067,0,3.583333333,3.583333333,,,,245.47 ,0.002045558,,0,753.627 ,0.01884067
0.0018435,0,0.016979605,0,4.583333333,4.583333333,,,,221.22 ,0.0018435,,0,679.184 ,0.016979605
0.002027497,0,0.01867431,0,6.166666667,6.166666667,,,,243.30 ,0.002027497,,0,746.972 ,0.01867431
0.001859992,0,0.017131505,0,5.833333333,5.833333333,,,,223.20 ,0.001859992,,0,685.260 ,0.017131505
0.000650637,0,0.00599271,0,4.416666667,4.416666667,,,,78.08 ,0.000650637,,0,239.708 ,0.00599271
0.000186503,0,0.001717795,0,3.416666667,3.416666667,,,,22.38 ,0.000186503,,0,68.712 ,0.001717795
0.000105705,0,0.0009736,0,3,3,,,,12.68 ,0.000105705,,0,38.944 ,0.0009736
0,0,1.42109E-19,0,3.583333333,3.583333333,,,,0.00 ,0,,0,0.000 ,1.42109E-19
0,0,-7.10543E-20,0,3.416666667,3.416666667,,,,0.00 ,0,,0,0.000 ,-7.10543E-20
0,0,-3.55271E-20,0,3.583333333,3.583333333,,,,0.00 ,0,,0,0.000 ,-3.55271E-20
0,0,0,0,4.583333333,4.583333333,,,,0.00 ,0,,0,0.000 ,0
0,0,0,0,5,5,,,,0.00 ,0,,0,0.000 ,0
0,0,0,0,3.833333333,3.833333333,,,,0.00 ,0,,0,0.000 ,0
0,0,-7.10543E-20,0,3,3,,,,0.00 ,0,,0,0.000 ,-7.10543E-20
0,0,1.77636E-20,0,3.583333333,3.583333333,,,,0.00 ,0,,0,0.000 ,1.77636E-20
0,0,1.77636E-20,0,3.416666667,3.416666667,,,,0.00 ,0,,0,0.000 ,1.77636E-20
0,0,0,0,3,3,,,,0.00 ,0,,0,0.000 ,0
0,0,0,0,3.583333333,3.583333333,,,,0.00 ,0,,0,0.000 ,0
0,0,0,0,4.583333333,4.583333333,,,,0.00 ,0,,0,0.000 ,0
0.000123693,0,0.001139275,0,6.166666667,6.166666667,,,,14.84 ,0.000123693,,0,45.571 ,0.001139275
0.00067278,0,0.006196655,0,7,7,,,,80.73 ,0.00067278,,0,247.866 ,0.006196655
0.00098358,0,0.00905929,0,7,7,,,,118.03 ,0.00098358,,0,362.372 ,0.00905929
0.001461467,0,0.01346088,0,6.416666667,6.416666667,,,,175.38 ,0.001461467,,0,538.435 ,0.01346088
0.002061654,0,0.018988915,0,5.416666667,5.416666667,,,,247.40 ,0.002061654,,0,759.557 ,0.018988915
0.002849851,0,0.026248625,0,4.416666667,4.416666667,,,,341.98 ,0.002849851,,0,1049.945 ,0.026248625
0.003289457,0,0.03029763,0,5.166666667,5.166666667,,,,394.73 ,0.003289457,,0,1211.905 ,0.03029763
0.002382334,0,0.02194255,0,6,6,,,,285.88 ,0.002382334,,0,877.702 ,0.02194255
0.00187382,0,0.01725887,0,6,6,,,,224.86 ,0.00187382,,0,690.355 ,0.01725887
0.000638918,0,0.00588477,0,5.416666667,5.416666667,,,,76.67 ,0.000638918,,0,235.391 ,0.00588477
0.000145029,0,0.001335795,0,5,5,,,,17.40 ,0.000145029,,0,53.432 ,0.001335795
9.68327E-05,0,0.00089188,0,5,5,,,,11.62 ,9.68327E-05,,0,35.675 ,0.00089188
0,0,0,0,4.416666667,4.416666667,,,,0.00 ,0,,0,0.000 ,0
0,0,0,0,3.416666667,3.416666667,,,,0.00 ,0,,0,0.000 ,0
0,0,-3.55271E-20,0,3,3,,,,0.00 ,0,,0,0.000 ,-3.55271E-20
0,0,-3.55271E-20,0,3.583333333,3.583333333,,,,0.00 ,0,,0,0.000 ,-3.55271E-20
0,0,-7.10543E-20,0,3.416666667,3.416666667,,,,0.00 ,0,,0,0.000 ,-7.10543E-20
0,0,-3.55271E-20,0,3.583333333,3.583333333,,,,0.00 ,0,,0,0.000 ,-3.55271E-20
0,0,-3.55271E-20,0,3.416666667,3.416666667,,,,0.00 ,0,,0,0.000 ,-3.55271E-20
0,0,7.10543E-20,0,2.416666667,2.416666667,,,,0.00 ,0,,0,0.000 ,7.10543E-20
0,0,-1.77636E-20,0,2.583333333,2.583333333,,,,0.00 ,0,,0,0.000 ,-1.77636E-20
0,0,-1.77636E-20,0,3,3,,,,0.00 ,0,,0,0.000 ,-1.77636E-20
0,0,0,0,3,3,,,,0.00 ,0,,0,0.000 ,0
4.71037E-06,0,0.000043385,0,2.416666667,2.416666667,,,,0.57 ,4.71037E-06,,0,1.735 ,0.000043385
0.000520412,0,0.00479327,0,2,2,,,,62.45 ,0.000520412,,0,191.731 ,0.00479327
0.000816818,0,0.00752332,0,2.583333333,2.583333333,,,,98.02 ,0.000816818,,0,300.933 ,0.00752332
0.001321052,0,0.012167585,0,3.583333333,3.583333333,,,,158.53 ,0.001321052,,0,486.703 ,0.012167585
0.002308508,0,0.02126257,0,3.416666667,3.416666667,,,,277.02 ,0.002308508,,0,850.503 ,0.02126257
0.003226193,0,0.029714935,0,3.583333333,3.583333333,,,,387.14 ,0.003226193,,0,1188.597 ,0.029714935
0.004071464,0,0.037500325,0,4,4,,,,488.58 ,0.004071464,,0,1500.013 ,0.037500325
0.003856017,0,0.035515945,0,2.833333333,2.833333333,,,,462.72 ,0.003856017,,0,1420.638 ,0.035515945
0.003266433,0,0.030085565,0,2,2,,,,391.97 ,0.003266433,,0,1203.423 ,0.030085565
0.002726097,0,0.02510879,0,2,2,,,,327.13 ,0.002726097,,0,1004.352 ,0.02510879
0.00143428,0,0.01321047,0,2,2,,,,172.11 ,0.00143428,,0,528.419 ,0.01321047
0.000894245,0,0.00823647,0,2,2,,,,107.31 ,0.000894245,,0,329.459 ,0.00823647
0.000600306,0,0.005529135,0,2.583333333,2.583333333,,,,72.04 ,0.000600306,,0,221.165 ,0.005529135
0.000166587,0,0.00153435,0,3,3,,,,19.99 ,0.000166587,,0,61.374 ,0.00153435
1.54289E-20,0,1.42109E-19,0,2.416666667,2.416666667,,,,0.00 ,1.54289E-20,,0,0.000 ,1.42109E-19
-1.54289E-20,0,-1.42109E-19,0,2.583333333,2.583333333,,,,0.00 ,-1.54289E-20,,0,0.000 ,-1.42109E-19
-1.15717E-20,0,-1.06581E-19,0,2.416666667,2.416666667,,,,0.00 ,-1.15717E-20,,0,0.000 ,-1.06581E-19
-1.15717E-20,0,-1.06581E-19,0,0.833333333,0.833333333,,,,0.00 ,-1.15717E-20,,0,0.000 ,-1.06581E-19
7.71446E-21,0,7.10543E-20,0,1.75,1.75,,,,0.00 ,7.71446E-21,,0,0.000 ,7.10543E-20
3.85723E-21,0,3.55271E-20,0,3.583333333,3.583333333,,,,0.00 ,3.85723E-21,,0,0.000 ,3.55271E-20
-3.85723E-21,0,-3.55271E-20,0,4.583333333,4.583333333,,,,0.00 ,-3.85723E-21,,0,0.000 ,-3.55271E-20
0,0,0,0,4.416666667,4.416666667,,,,0.00 ,0,,0,0.000 ,0
7.71446E-21,0,7.10543E-20,0,3.416666667,3.416666667,,,,0.00 ,7.71446E-21,,0,0.000 ,7.10543E-20
3.85723E-21,0,3.55271E-20,0,3.583333333,3.583333333,,,,0.00 ,3.85723E-21,,0,0.000 ,3.55271E-20
0.000326476,0,0.003007015,0,4,4,,,,39.18 ,0.000326476,,0,120.281 ,0.003007015
0.000835565,0,0.00769599,0,4,4,,,,100.27 ,0.000835565,,0,307.840 ,0.00769599
0.000960405,0,0.008845835,0,4,4,,,,115.25 ,0.000960405,,0,353.833 ,0.008845835
0.001124779,0,0.010359805,0,4,4,,,,134.97 ,0.001124779,,0,414.392 ,0.010359805
0.002931085,0,0.026996835,0,3.416666667,3.416666667,,,,351.73 ,0.002931085,,0,1079.873 ,0.026996835
0.004527091,0,0.041696895,0,3,3,,,,543.25 ,0.004527091,,0,1667.876 ,0.041696895
0.005571557,0,0.051316975,0,3.583333333,3.583333333,,,,668.59 ,0.005571557,,0,2052.679 ,0.051316975
0.004506937,0,0.041511265,0,3.416666667,3.416666667,,,,540.83 ,0.004506937,,0,1660.451 ,0.041511265
0.004167945,0,0.038388965,0,3.583333333,3.583333333,,,,500.15 ,0.004167945,,0,1535.559 ,0.038388965
0.002780987,0,0.02561435,0,4,4,,,,333.72 ,0.002780987,,0,1024.574 ,0.02561435
0.0014748,0,0.01358368,0,3.416666667,3.416666667,,,,176.98 ,0.0014748,,0,543.347 ,0.01358368
0.000812363,0,0.007482295,0,2.416666667,2.416666667,,,,97.48 ,0.000812363,,0,299.292 ,0.007482295
0.000384496,0,0.003541415,0,2.583333333,2.583333333,,,,46.14 ,0.000384496,,0,141.657 ,0.003541415
3.11329E-06,0,0.000028675,0,1.833333333,1.833333333,,,,0.37 ,3.11329E-06,,0,1.147 ,0.000028675
0,0,0,0,1.583333333,1.583333333,,,,0.00 ,0,,0,0.000 ,0
-1.54289E-20,0,-1.42109E-19,0,2.583333333,2.583333333,,,,0.00 ,-1.54289E-20,,0,0.000 ,-1.42109E-19
7.71446E-21,0,7.10543E-20,0,2.416666667,2.416666667,,,,0.00 ,7.71446E-21,,0,0.000 ,7.10543E-20
3.85723E-21,0,3.55271E-20,0,2,2,,,,0.00 ,3.85723E-21,,0,0.000 ,3.55271E-20
3.85723E-21,0,3.55271E-20,0,2,2,,,,0.00 ,3.85723E-21,,0,0.000 ,3.55271E-20
-3.85723E-21,0,-3.55271E-20,0,1.416666667,1.416666667,,,,0.00 ,-3.85723E-21,,0,0.000 ,-3.55271E-20
7.71446E-21,0,7.10543E-20,0,1,1,,,,0.00 ,7.71446E-21,,0,0.000 ,7.10543E-20
0,0,0,0,0.416666667,0.416666667,,,,0.00 ,0,,0,0.000 ,0
0,0,0,0,0.583333333,0.583333333,,,,0.00 ,0,,0,0.000 ,0
3.85723E-21,0,3.55271E-20,0,1,1,,,,0.00 ,3.85723E-21,,0,0.000 ,3.55271E-20
0.000187692,0,0.00172874,0,1,1,,,,22.52 ,0.000187692,,0,69.150 ,0.00172874
0.000568563,0,0.00523676,0,1,1,,,,68.23 ,0.000568563,,0,209.470 ,0.00523676
0.001420502,0,0.013083575,0,1,1,,,,170.46 ,0.001420502,,0,523.343 ,0.013083575
0.002349519,0,0.021640305,0,1.583333333,1.583333333,,,,281.94 ,0.002349519,,0,865.612 ,0.021640305
0.003897447,0,0.035897535,0,2,2,,,,467.69 ,0.003897447,,0,1435.901 ,0.035897535
0.004244224,0,0.039091535,0,2.583333333,2.583333333,,,,509.31 ,0.004244224,,0,1563.661 ,0.039091535
0.005592537,0,0.051510205,0,3,3,,,,671.10 ,0.005592537,,0,2060.408 ,0.051510205
0.006062432,0,0.055838185,0,2.416666667,2.416666667,,,,727.49 ,0.006062432,,0,2233.527 ,0.055838185
0.005017961,0,0.046218065,0,2,2,,,,602.16 ,0.005017961,,0,1848.723 ,0.046218065
0.004141051,0,0.03814126,0,2,2,,,,496.93 ,0.004141051,,0,1525.650 ,0.03814126
0.002529808,0,0.02330086,0,1.416666667,1.416666667,,,,303.58 ,0.002529808,,0,932.034 ,0.02330086
0.001866297,0,0.017189575,0,1,1,,,,223.96 ,0.001866297,,0,687.583 ,0.017189575
0.001455523,0,0.01340613,0,1,1,,,,174.66 ,0.001455523,,0,536.245 ,0.01340613
0.000884993,0,0.00815125,0,1,1,,,,106.20 ,0.000884993,,0,326.050 ,0.00815125
1.65571E-07,0,1.525E-06,0,1,1,,,,0.02 ,1.65571E-07,,0,0.061 ,1.525E-06
0,0,-1.93179E-19,0,0.416666667,0.416666667,,,,0.00 ,0,,0,0.000 ,-1.93179E-19
0,0,-7.77156E-20,0,0,0,,,,0.00 ,0,,0,0.000 ,-7.77156E-20
0,0,1.38778E-19,0,0,0,,,,0.00 ,0,,0,0.000 ,1.38778E-19
0,0,9.22179E-20,0,0,0,,,,0.00 ,0,,0,0.000 ,9.22179E-20
0,0,7.10543E-20,0,0,0,,,,0.00 ,0,,0,0.000 ,7.10543E-20
0,0,-7.10543E-20,0,0,0,,,,0.00 ,0,,0,0.000 ,-7.10543E-20
0,0,1.06581E-19,0,0,0,,,,0.00 ,0,,0,0.000 ,1.06581E-19
0,0,7.10543E-20,0,0,0,,,,0.00 ,0,,0,0.000 ,7.10543E-20
0,0,0,0,0.583333333,0.583333333,,,,0.00 ,0,,0,0.000 ,0
0.000162549,0,0.00149716,0,0.416666667,0.416666667,,,,19.51 ,0.000162549,,0,59.886 ,0.00149716
0.000228007,0,0.00210006,0,0,0,,,,27.36 ,0.000228007,,0,84.002 ,0.00210006
0.001178987,0,0.01085909,0,0,0,,,,141.48 ,0.001178987,,0,434.364 ,0.01085909
0.001132263,0,0.01042874,0,0,0,,,,135.87 ,0.001132263,,0,417.150 ,0.01042874
0.001124931,0,0.01036121,0,1.166666667,1.166666667,,,,134.99 ,0.001124931,,0,414.448 ,0.01036121
0.001378552,0,0.01269719,0,1.416666667,1.416666667,,,,165.43 ,0.001378552,,0,507.888 ,0.01269719
0.001553602,0,0.01430949,0,1.583333333,1.583333333,,,,186.43 ,0.001553602,,0,572.380 ,0.01430949
0.002635093,0,0.024270595,0,2.583333333,2.583333333,,,,316.21 ,0.002635093,,0,970.824 ,0.024270595
0.001888048,0,0.01738992,0,1.833333333,1.833333333,,,,226.57 ,0.001888048,,0,695.597 ,0.01738992
0.001968861,0,0.018134245,0,0.416666667,0.416666667,,,,236.26 ,0.001968861,,0,725.370 ,0.018134245
0.001751286,0,0.016130265,0,0,0,,,,210.15 ,0.001751286,,0,645.211 ,0.016130265
0.001460215,0,0.01344935,0,0,0,,,,175.23 ,0.001460215,,0,537.974 ,0.01344935
0.001220008,0,0.01123692,0,0.583333333,0.583333333,,,,146.40 ,0.001220008,,0,449.477 ,0.01123692
0.000691614,0,0.006370125,0,0.416666667,0.416666667,,,,82.99 ,0.000691614,,0,254.805 ,0.006370125
6.78571E-07,0,6.25E-06,0,0,0,,,,0.08 ,6.78571E-07,,0,0.250 ,6.25E-06
0,0,-3.19189E-20,0,0,0,,,,0.00 ,0,,0,0.000 ,-3.19189E-20
3.78958E-05,0,0,0,0,0,,,,4.55 ,3.78958E-05,,0,,0
5.91438E-06,0,0,0,0,0,,,,0.71 ,5.91438E-06,,0,,0
2.84766E-06,0,0,0,0,0,,,,0.34 ,2.84766E-06,,0,,0
0,0,0,0,0,0,,,,0.00 ,0,,0,,0
2.84766E-06,0,0,0,0.583333333,0.583333333,,,,0.34 ,2.84766E-06,,0,,0
5.91438E-06,0,0,0,0.416666667,0.416666667,,,,0.71 ,5.91438E-06,,0,,0
4.66579E-05,0,0,0,0,0,,,,5.60 ,4.66579E-05,,0,,0
0.000131431,0,0,4.47E-05,0,0,,,,15.77 ,0.000131431,,0,,0
0.000175241,0,0,0.000299814,0,0,,,,21.03 ,0.000175241,,0,,0
0.000134278,0,0,0.000607454,0.583333333,0.583333333,,,,16.11 ,0.000134278,,0,,0
6.41819E-05,0,0,0.00075679,1.583333333,1.583333333,,,,7.70 ,6.41819E-05,,0,,0
0.000105144,0,0,0.000560012,2,2,,,,12.62 ,0.000105144,,0,,0
6.41819E-05,0,0,0.000883139,2,2,,,,7.70 ,6.41819E-05,,0,,0
3.50482E-05,0,0,0.000939874,2.583333333,2.583333333,,,,4.21 ,3.50482E-05,,0,,0
5.25722E-05,0,0,0.000900421,2.416666667,2.416666667,,,,6.31 ,5.25722E-05,,0,,0
0.000128364,0,0,0.001066386,2.583333333,2.583333333,,,,15.40 ,0.000128364,,0,,0
6.41819E-05,0,0,0.000886237,3,3,,,,7.70 ,6.41819E-05,,0,,0
9.63824E-05,0,0,8.84E-05,3,3,,,,11.57 ,9.63824E-05,,0,,0
3.78958E-05,0,0,0,2.416666667,2.416666667,,,,4.55 ,3.78958E-05,,0,,0
9.04681E-05,0,0,0,1.416666667,1.416666667,,,,10.86 ,9.04681E-05,,0,,0
0.000166479,0,0,0,1,1,,,,19.98 ,0.000166479,,0,,0
0.000213137,0,0,0,1,1,,,,25.58 ,0.000213137,,0,,0
0.000107992,0,0,0,0.416666667,0.416666667,,,,12.96 ,0.000107992,,0,,0
5.54199E-05,0,0,0,0,0,,,,6.65 ,5.54199E-05,,0,,0
2.8163E-05,0,0,0,0,0,,,,3.38 ,2.8163E-05,,0,,0
4.39538E-06,0,0,0,0,0,,,,0.53 ,4.39538E-06,,0,,0
2.1163E-06,0,0,0,0,0,,,,0.25 ,2.1163E-06,,0,,0
0,0,0,0,0,0,,,,0.00 ,0,,0,,0
2.1163E-06,0,0,0,0,0,,,,0.25 ,2.1163E-06,,0,,0
4.39538E-06,0,0,0,0,0,,,,0.53 ,4.39538E-06,,0,,0
3.46747E-05,0,0,0,0,0,,,,4.16 ,3.46747E-05,,0,,0
9.76752E-05,0,0,2.15E-05,0,0,,,,11.72 ,9.76752E-05,,0,,0
0.000130234,0,0,0.000169878,0,0,,,,15.63 ,0.000130234,,0,,0
9.97915E-05,0,0,0.00043888,0,0,,,,11.97 ,9.97915E-05,,0,,0
4.76981E-05,0,0,0.000639897,1.166666667,1.166666667,,,,5.72 ,4.76981E-05,,0,,0
7.81402E-05,0,0,0.000873357,2,2,,,,9.38 ,7.81402E-05,,0,,0
4.76981E-05,0,0,0.000628159,2,2,,,,5.72 ,4.76981E-05,,0,,0
2.60467E-05,0,0,0.000127979,3.166666667,3.166666667,,,,3.13 ,2.60467E-05,,0,,0
3.90701E-05,0,0,0.000300792,3.416666667,3.416666667,,,,4.69 ,3.90701E-05,,0,,0
9.53961E-05,0,0,3.34E-05,3,3,,,,11.45 ,9.53961E-05,,0,,0
4.76981E-05,0,0,0,1.833333333,1.833333333,,,,5.72 ,4.76981E-05,,0,,0
7.16285E-05,0,0,0,0.416666667,0.416666667,,,,8.60 ,7.16285E-05,,0,,0
2.8163E-05,0,0,0,1.166666667,1.166666667,,,,3.38 ,2.8163E-05,,0,,0
6.72331E-05,0,0,0,1.416666667,1.416666667,,,,8.07 ,6.72331E-05,,0,,0
0.000123722,0,0,0,0.416666667,0.416666667,,,,14.85 ,0.000123722,,0,,0
0.000158397,0,0,0,1.166666667,1.166666667,,,,19.01 ,0.000158397,,0,,0
8.02565E-05,0,0,0,1.416666667,1.416666667,,,,9.63 ,8.02565E-05,,0,,0
4.11864E-05,0,0,0,1,1,,,,4.94 ,4.11864E-05,,0,,0
2.42975E-05,0,0,0,1,1,,,,2.92 ,2.42975E-05,,0,,0
3.7921E-06,0,0,0,1,1,,,,0.46 ,3.7921E-06,,0,,0
1.82582E-06,0,0,0,2.166666667,2.166666667,,,,0.22 ,1.82582E-06,,0,,0
0,0,0,0,2.416666667,2.416666667,,,,0.00 ,0,,0,,0
1.82582E-06,0,0,0,2,2,,,,0.22 ,1.82582E-06,,0,,0
3.7921E-06,0,0,0,2,2,,,,0.46 ,3.7921E-06,,0,,0
2.99154E-05,0,0,0,1.416666667,1.416666667,,,,3.59 ,2.99154E-05,,0,,0
8.42688E-05,0,0,0,1,1,,,,10.11 ,8.42688E-05,,0,,0
0.000112358,0,0,4.11E-05,0.416666667,0.416666667,,,,13.48 ,0.000112358,,0,,0
8.60946E-05,0,0,0.000328345,1.75,1.75,,,,10.33 ,8.60946E-05,,0,,0
4.11513E-05,0,0,0.000847436,3.583333333,3.583333333,,,,4.94 ,4.11513E-05,,0,,0
6.7415E-05,0,0,0.000987316,4.583333333,4.583333333,,,,8.09 ,6.7415E-05,,0,,0
4.11513E-05,0,0,0.000672014,3.833333333,3.833333333,,,,4.94 ,4.11513E-05,,0,,0
2.24717E-05,0,0,0.000820698,3.583333333,3.583333333,,,,2.70 ,2.24717E-05,,0,,0
3.37075E-05,0,0,0.001081059,4.583333333,4.583333333,,,,4.04 ,3.37075E-05,,0,,0
8.23025E-05,0,0,0.001108774,6.166666667,6.166666667,,,,9.88 ,8.23025E-05,,0,,0
4.11513E-05,0,0,0.00011347,5.25,5.25,,,,4.94 ,4.11513E-05,,0,,0
6.17971E-05,0,0,0,4,4,,,,7.42 ,6.17971E-05,,0,,0
2.42975E-05,0,0,0,3.416666667,3.416666667,,,,2.92 ,2.42975E-05,,0,,0
5.8005E-05,0,0,0,2.416666667,2.416666667,,,,6.96 ,5.8005E-05,,0,,0
0.00010674,0,0,0,2,2,,,,12.81 ,0.00010674,,0,,0
0.000136656,0,0,0,0.833333333,0.833333333,,,,16.40 ,0.000136656,,0,,0
6.92409E-05,0,0,0,0.583333333,0.583333333,,,,8.31 ,6.92409E-05,,0,,0
3.55333E-05,0,0,0,1,1,,,,4.26 ,3.55333E-05,,0,,0
2.42975E-05,0,0,0,2.166666667,2.166666667,,,,2.92 ,2.42975E-05,,0,,0
3.7921E-06,0,0,0,5.333333333,5.333333333,,,,0.46 ,3.7921E-06,,0,,0
1.82582E-06,0,0,0,7.583333333,7.583333333,,,,0.22 ,1.82582E-06,,0,,0
0,0,0,0,5.666666667,5.666666667,,,,0.00 ,0,,0,,0
1.82582E-06,0,0,0,4.583333333,4.583333333,,,,0.22 ,1.82582E-06,,0,,0
3.7921E-06,0,0,0,4.416666667,4.416666667,,,,0.46 ,3.7921E-06,,0,,0
2.99154E-05,0,0,7.50E-06,3.416666667,3.416666667,,,,3.59 ,2.99154E-05,,0,,0
8.42688E-05,0,0,8.75E-05,3,3,,,,10.11 ,8.42688E-05,,0,,0
0.000112358,0,0,0.000364211,3,3,,,,13.48 ,0.000112358,,0,,0
8.60946E-05,0,0,0.000671362,3,3,,,,10.33 ,8.60946E-05,,0,,0
4.11513E-05,0,0,0.000680166,3.583333333,3.583333333,,,,4.94 ,4.11513E-05,,0,,0
6.7415E-05,0,0,0.000704946,4.583333333,4.583333333,,,,8.09 ,6.7415E-05,,0,,0
4.11513E-05,0,0,0.000595879,4.416666667,4.416666667,,,,4.94 ,4.11513E-05,,0,,0
2.24717E-05,0,0,5.97E-05,4,4,,,,2.70 ,2.24717E-05,,0,,0
3.37075E-05,0,0,0,3.416666667,3.416666667,,,,4.04 ,3.37075E-05,,0,,0
8.23025E-05,0,0,0,3,3,,,,9.88 ,8.23025E-05,,0,,0
4.11513E-05,0,0,0,3,3,,,,4.94 ,4.11513E-05,,0,,0
6.17971E-05,0,0,0,2.416666667,2.416666667,,,,7.42 ,6.17971E-05,,0,,0
2.42975E-05,0,0,0,1.416666667,1.416666667,,,,2.92 ,2.42975E-05,,0,,0
5.8005E-05,0,0,0,0.416666667,0.416666667,,,,6.96 ,5.8005E-05,,0,,0
0.00010674,0,0,0,0,0,,,,12.81 ,0.00010674,,0,,0
0.000136656,0,0,0,0,0,,,,16.40 ,0.000136656,,0,,0
6.92409E-05,0,0,0,0,0,,,,8.31 ,6.92409E-05,,0,,0
3.55333E-05,0,0,0,0,0,,,,4.26 ,3.55333E-05,,0,,0
2.18816E-05,0,0,0,0,0,,,,2.63 ,2.18816E-05,,0,,0
3.41504E-06,0,0,0,0,0,,,,0.41 ,3.41504E-06,,0,,0
1.64428E-06,0,0,0,0,0,,,,0.20 ,1.64428E-06,,0,,0
0,0,0,0,0,0,,,,0.00 ,0,,0,,0
1.64428E-06,0,0,0,0,0,,,,0.20 ,1.64428E-06,,0,,0
3.41504E-06,0,0,0,0,0,,,,0.41 ,3.41504E-06,,0,,0
2.69409E-05,0,0,0,0,0,,,,3.23 ,2.69409E-05,,0,,0
7.58898E-05,0,0,5.90E-05,0,0,,,,9.11 ,7.58898E-05,,0,,0
0.000101186,0,0,0.000375461,0,0,,,,12.14 ,0.000101186,,0,,0
7.75341E-05,0,0,0.00064169,1.166666667,1.166666667,,,,9.30 ,7.75341E-05,,0,,0
3.70595E-05,0,0,0.00072288,2,2,,,,4.45 ,3.70595E-05,,0,,0
6.07118E-05,0,0,0.000680981,2.583333333,2.583333333,,,,7.29 ,6.07118E-05,,0,,0
3.70595E-05,0,0,0.000130425,1.833333333,1.833333333,,,,4.45 ,3.70595E-05,,0,,0
2.02373E-05,0,0,0.000394861,1,1,,,,2.43 ,2.02373E-05,,0,,0
3.03559E-05,0,0,0.000661743,1.583333333,1.583333333,,,,3.64 ,3.03559E-05,,0,,0
7.4119E-05,0,0,0.000489419,3.166666667,3.166666667,,,,8.89 ,7.4119E-05,,0,,0
3.70595E-05,0,0,4.78E-05,2.25,2.25,,,,4.45 ,3.70595E-05,,0,,0
5.56525E-05,0,0,0,0.416666667,0.416666667,,,,6.68 ,5.56525E-05,,0,,0
2.18816E-05,0,0,0,0,0,,,,2.63 ,2.18816E-05,,0,,0
5.22375E-05,0,0,0,0,0,,,,6.27 ,5.22375E-05,,0,,0
9.61271E-05,0,0,0,0,0,,,,11.54 ,9.61271E-05,,0,,0
0.000123068,0,0,0,0,0,,,,14.77 ,0.000123068,,0,,0
6.23561E-05,0,0,0,0,0,,,,7.48 ,6.23561E-05,,0,,0
3.20002E-05,0,0,0,0,0,,,,3.84 ,3.20002E-05,,0,,0
2.18816E-05,0,0,0,0,0,,,,2.63 ,2.18816E-05,,0,,0
4.54621E-06,0,0,0,0,0,,,,0.55 ,4.54621E-06,,0,,0
2.18891E-06,0,0,0,0,0,,,,0.26 ,2.18891E-06,,0,,0
0,0,0,0,0,0,,,,0.00 ,0,,0,,0
2.18891E-06,0,0,0,0,0,,,,0.26 ,2.18891E-06,,0,,0
4.54621E-06,0,0,0,0,0,,,,0.55 ,4.54621E-06,,0,,0
3.58645E-05,0,0,0,0,0,,,,4.30 ,3.58645E-05,,0,,0
0.000101027,0,0,4.01E-05,0.583333333,0.583333333,,,,12.12 ,0.000101027,,0,,0
0.000134702,0,0,0.00027699,0.416666667,0.416666667,,,,16.16 ,0.000134702,,0,,0
0.000103216,0,0,0.000585771,0,0,,,,12.39 ,0.000103216,,0,,0
4.93348E-05,0,0,0.000806841,0,0,,,,5.92 ,4.93348E-05,,0,,0
8.08214E-05,0,0,0.001019596,0,0,,,,9.70 ,8.08214E-05,,0,,0
4.93348E-05,0,0,0.001225342,0.583333333,0.583333333,,,,5.92 ,4.93348E-05,,0,,0
2.69405E-05,0,0,0.00140761,2.75,2.75,,,,3.23 ,2.69405E-05,,0,,0
4.04107E-05,0,0,0.001438097,3.416666667,3.416666667,,,,4.85 ,4.04107E-05,,0,,0
